anime_id,title,score,rank,popularity,members,favorites,episodes,type,duration,status,genres,studios
7779,Andersen Monogatari (TV),6.6,7187.0,13862,1450,0,52.0,TV,24 min per ep,Finished Airing,"Drama,Fantasy",Mushi Production
9330,Dragon Crisis!,6.6,7213.0,1544,180391,293,12.0,TV,23 min per ep,Finished Airing,"Action,Fantasy,Romance",Studio Deen
25087,Ie Naki Ko Remy Specials (2001),6.6,7228.0,14651,1198,1,2.0,TV Special,45 min per ep,Finished Airing,"Adventure,Drama",Nippon Animation
6245,Spirit of Wonder: China-san Tanpenshuu,6.6,7243.0,10705,3548,5,3.0,Special,13 min per ep,Finished Airing,"Comedy,Sci-Fi",Ajia-do
6130,Marie & Gali,6.6,7235.0,9001,5989,10,40.0,TV,5 min per ep,Finished Airing,Comedy,Toei Animation
5583,Sonic: Night of the WereHog,6.6,7255.0,7262,10231,34,1.0,ONA,11 min,Finished Airing,Action,Marza Animation Planet
5337,Bakugan Battle Brawlers: New Vestroia,6.6,7203.0,2944,72841,227,52.0,TV,24 min per ep,Finished Airing,"Adventure,Fantasy",TMS Entertainment
5014,Sango Shou Densetsu: Aoi Umi no Elfie,6.6,7250.0,12173,2365,2,1.0,TV Special,1 hr 11 min,Finished Airing,"Adventure,Sci-Fi",Nippon Animation
25867,Rolling☆Girls,6.6,7248.0,2499,94726,216,12.0,TV,24 min per ep,Finished Airing,"Action,Adventure,Sci-Fi",Wit Studio
32262,Renai Boukun,6.6,7238.0,685,398491,695,12.0,TV,23 min per ep,Finished Airing,"Comedy,Romance,Supernatural",EMT Squared
31636,Dagashi Kashi,6.6,7201.0,538,491193,1042,12.0,TV,24 min per ep,Finished Airing,"Comedy,Gourmet",feel.
3399,Rokushin Gattai GodMars,6.6,7246.0,10725,3533,2,64.0,TV,24 min per ep,Finished Airing,Sci-Fi,"Tokyo Movie Shinsha,Studio Cockpit"
3099,Juusenshi Gulkeeva,6.6,7229.0,11491,2875,4,26.0,TV,23 min per ep,Finished Airing,Fantasy,Sunrise
810,Android Ana Maico 2010,6.6,7194.0,9952,4510,6,24.0,TV,14 min per ep,Finished Airing,"Comedy,Drama,Sci-Fi","Group TAC,Animaruya"
776,Nanaka 6/17,6.6,7236.0,7127,10644,17,12.0,TV,25 min per ep,Finished Airing,"Comedy,Drama,Romance",J.C.Staff
15347,Meitantei Holmes: Aoi Ruby no Maki / Kaitei no Zaihou no Maki,6.6,7224.0,12332,2274,0,1.0,Movie,46 min,Finished Airing,"Adventure,Comedy,Mystery",TMS Entertainment
677,Sentimental Journey,6.6,7250.0,9551,5099,10,12.0,TV,24 min per ep,Finished Airing,"Drama,Romance",Sunrise
2615,Otome wa Boku ni Koishiteru Special,6.6,7240.0,6726,12312,8,1.0,Special,23 min,Finished Airing,"Comedy,Romance",feel.
49528,Mister Jewel Box,6.6,,18464,524,0,1.0,Music,3 min,Finished Airing,,
2580,Tsukuyomi: Moon Phase Special,6.6,7264.0,6622,12746,4,1.0,Special,23 min,Finished Airing,Comedy,Shaft
2493,Touch 3: Kimi ga Toorisugita Ato ni - Don't Pass Me By,6.6,7262.0,11790,2660,1,1.0,Movie,1 hr 23 min,Finished Airing,"Drama,Sports",Group TAC
2050,Honoo no Tenkousei,6.6,7223.0,7896,8274,14,2.0,OVA,23 min per ep,Finished Airing,"Comedy,Sports",Gainax
11635,Sacred Seven: Shirogane no Tsubasa,6.6,7235.0,8431,7022,3,1.0,Movie,59 min,Finished Airing,"Action,Sci-Fi",Sunrise
50072,Douse Nakunaru dake,6.6,,17155,661,0,1.0,Music,2 min,Finished Airing,Drama,
370,Burn Up Excess,6.6,7207.0,6305,14332,24,13.0,TV,25 min per ep,Finished Airing,"Action,Adventure,Comedy,Mystery,Sci-Fi,Ecchi",Magic Bus
49854,Getsuyoubi no Tawawa 2,6.6,7216.0,2879,75386,156,12.0,ONA,5 min per ep,Finished Airing,"Slice of Life,Ecchi",Cloud Hearts
299,.hack//Liminality,6.6,7196.0,4364,35459,39,4.0,OVA,33 min per ep,Finished Airing,Mystery,Bee Train
236,E's Otherwise,6.6,7212.0,5843,17635,26,26.0,TV,23 min per ep,Finished Airing,"Action,Adventure,Drama,Sci-Fi",Studio Pierrot
50466,Mou Sukoshi dake,6.6,,17236,652,0,1.0,Music,3 min,Finished Airing,,
10297,Shin Koihime†Musou: Otome Tairan - Gakuensai da yo! Zenin Shuugou no Koto,6.6,7238.0,8823,6246,1,1.0,OVA,27 min,Finished Airing,Comedy,Doga Kobo
175,Tokyo Underground,6.6,7260.0,4575,31944,53,26.0,TV,22 min per ep,Finished Airing,"Action,Adventure,Romance,Sci-Fi",Studio Pierrot
1350,Parasite Dolls,6.6,7242.0,5092,24796,49,3.0,OVA,30 min per ep,Finished Airing,Sci-Fi,AIC
1348,Bubblegum Crash,6.6,7205.0,6175,15210,20,3.0,OVA,45 min per ep,Finished Airing,"Adventure,Sci-Fi","Artmic,Darts"
9624,30-sai no Hoken Taiiku,6.6,7199.0,3084,67274,89,12.0,TV,13 min per ep,Finished Airing,"Comedy,Romance,Ecchi",Gathering
1192,Kakurenbo,6.6,7231.0,4121,39937,104,1.0,Movie,24 min,Finished Airing,"Horror,Supernatural",Yamato Works
1141,Palme no Ki,6.6,7242.0,7283,10141,37,1.0,Movie,2 hr 16 min,Finished Airing,"Adventure,Drama,Fantasy,Romance",Palm Studio
9041,IS: Infinite Stratos,6.6,7215.0,360,679122,2354,12.0,TV,24 min per ep,Finished Airing,"Action,Comedy,Romance,Sci-Fi,Ecchi",8bit
34620,Kono Yo no Hate de Koi wo Utau Shoujo YU-NO,6.6,7231.0,1538,181208,570,26.0,TV,23 min per ep,Finished Airing,"Drama,Sci-Fi",feel.
64128,Otaku no Boku ga Ichigun Gal to Tsukiaerumade no Hanashi,6.59,,15071,1087,4,,ONA,24 min,Currently Airing,Hentai,
64001,Be My Star,6.59,,24077,186,0,1.0,Music,2 min,Finished Airing,,
63558,The Horrors' Horror Home,6.59,7309.0,18937,475,0,1.0,ONA,6 min,Finished Airing,"Comedy,Horror,Supernatural",Uguisu Kobo
63158,Hebi to Kumo,6.59,,13544,1577,3,,OVA,Unknown,Currently Airing,Hentai,Shion
61047,Telepathy feat. Hatsune Miku,6.59,,23401,211,0,1.0,Music,2 min,Finished Airing,,
61704,Tun Tian Ji,6.59,7324.0,17841,575,2,40.0,ONA,10 min per ep,Finished Airing,"Action,Adventure,Fantasy",Suoyi Technology
60951,Kizetsu Yuusha to Ansatsu Hime,6.59,7275.0,3238,61160,113,12.0,TV,23 min per ep,Finished Airing,"Action,Comedy,Fantasy",Connect
58905,Yoasobi Gurashi!,6.59,,8720,6456,43,8.0,ONA,6 min per ep,Finished Airing,Hentai,Studio Hokiboshi
58055,Shenyi Jiu Xiaojie 2nd Season,6.59,7313.0,16367,773,0,20.0,ONA,10 min per ep,Finished Airing,"Fantasy,Romance",Suoyi Technology
57834,"Shangri-La Frontier: Kusoge Hunter, Kamige ni Idoman to su - Saishin Wa made Maruwakari! Chousoku Digest",6.59,7300.0,7730,8724,23,1.0,TV Special,23 min,Finished Airing,"Action,Adventure,Fantasy",C2C
57640,Heart Beat (2023),6.59,,20416,375,1,1.0,Music,6 min,Finished Airing,,
56695,Xiao Lu He Xiao Lan III: Mo Wang Pian,6.59,7327.0,15218,1037,2,12.0,ONA,8 min per ep,Finished Airing,"Boys Love,Comedy,Drama,Fantasy",Big Firebird Culture
54693,Elena Evoy Gwanchal Ilji,6.59,7272.0,15753,910,2,12.0,ONA,5 min per ep,Finished Airing,"Fantasy,Romance",
54716,Kibou no Chikara: Otona Precure '23,6.59,7281.0,7363,9851,28,12.0,TV,25 min per ep,Finished Airing,Action,"Toei Animation,Studio Deen"
42441,Bishoujo Senshi Sailor Moon S: Kotaete Moon Call!,6.59,7258.0,12463,2185,0,1.0,OVA,27 min,Finished Airing,Fantasy,Toei Animation
53235,One Piece: Dai Tettei Kaibou! Gekitou! 5-nin no Shin Sedai,6.59,7288.0,8736,6414,2,1.0,TV Special,24 min,Finished Airing,"Action,Adventure,Fantasy",Toei Animation
52216,Twisted-Wonderland 2-shuunen Kinen PV,6.59,,13612,1552,14,1.0,PV,1 min,Finished Airing,Supernatural,CloverWorks
51834,Xi Xing Ji: Qiong Qi Didong,6.59,7326.0,17343,638,2,1.0,ONA,1 hr 17 min,Finished Airing,"Action,Adventure,Fantasy",BYMENT
51673,Shaman King: Flowers,6.59,7309.0,4249,37350,133,13.0,TV,23 min per ep,Finished Airing,"Action,Adventure,Supernatural",Bridge
51564,Tenshi no Agape,6.59,,15303,1023,2,1.0,Music,1 min,Finished Airing,Fantasy,
32267,Kowaremono: Risa The Animation,6.59,,6925,11438,31,1.0,OVA,17 min,Finished Airing,Hentai,Studio 1st
5214,Gakuen Shimai,6.59,,8917,6100,18,2.0,OVA,29 min per ep,Finished Airing,Hentai,Pink Cat
2531,Gibomai,6.59,,8388,7113,26,2.0,OVA,28 min per ep,Finished Airing,Hentai,Mook Animation
2413,Boin,6.59,,6297,14398,50,2.0,OVA,28 min per ep,Finished Airing,Hentai,Shindeban Film
32772,Puzzle & Dragons Cross,6.59,7292.0,7580,9163,20,89.0,TV,24 min per ep,Finished Airing,,Studio Pierrot
11209,Maken-Ki! OVA,6.59,7291.0,3072,67520,49,2.0,OVA,26 min per ep,Finished Airing,"Action,Ecchi","Xebec,AIC Spirits"
25285,Seireitsukai no Blade Dance Specials,6.59,7307.0,4114,40048,23,6.0,Special,3 min per ep,Finished Airing,"Action,Comedy,Fantasy,Ecchi",TNK
23605,Ninja Slayer From Animation,6.59,7298.0,3897,44558,211,26.0,ONA,12 min per ep,Finished Airing,Action,Trigger
37968,Kirakira Happy★Hirake! Cocotama,6.59,7285.0,14373,1277,1,55.0,TV,24 min per ep,Finished Airing,"Fantasy,Slice of Life",OLM
36124,Itou Junji: Collection,6.59,7276.0,1380,204871,1259,12.0,TV,24 min per ep,Finished Airing,"Drama,Horror,Mystery,Supernatural,Suspense",Studio Deen
1408,Kao no nai Tsuki,6.59,,6904,11521,47,5.0,OVA,29 min per ep,Finished Airing,Hentai,"Imagin,ORADA COMPANY"
38325,Yi Ren Zhi Xia: Fanwai Pian,6.59,7328.0,7621,9052,6,2.0,ONA,16 min per ep,Finished Airing,"Action,Supernatural",Qiyuan Yinghua
88,Kidou Senshi Gundam F91,6.59,7281.0,4207,38274,92,1.0,Movie,2 hr,Finished Airing,"Drama,Sci-Fi",Sunrise
6748,Yoku Wakaru Gendai Mahou: Cruncha Cruncha Cruncha,6.59,7330.0,8617,6657,2,1.0,Special,23 min,Finished Airing,Comedy,Nomad
39030,Hataage! Kemono Michi,6.59,7273.0,1302,217770,279,12.0,TV,23 min per ep,Finished Airing,"Comedy,Fantasy",ENGI
34535,Koisuru Shirokuma,6.59,7288.0,7879,8311,23,21.0,Movie,39 sec per ep,Finished Airing,"Boys Love,Comedy",Gathering
39725,I★Chu: Halfway Through the Idol,6.59,7278.0,5726,18493,115,12.0,TV,24 min per ep,Finished Airing,,Lay-duce
39823,Qin Shi Mingyue: Tian Xing Jiu Ge 2nd Season,6.59,7302.0,13951,1417,2,30.0,ONA,19 min per ep,Finished Airing,"Action,Fantasy",Sparkly Key Animation Studio
40097,Tenchi Muyou! Ryououki 5th Season,6.59,7308.0,8693,6493,13,6.0,OVA,28 min per ep,Finished Airing,"Action,Comedy,Sci-Fi",AIC
40152,Porte,6.59,7300.0,11062,3229,3,1.0,OVA,3 min,Finished Airing,,
33208,Utawarerumono: Itsuwari no Kamen Specials,6.59,7316.0,9306,5475,5,8.0,Special,3 min per ep,Finished Airing,"Comedy,Fantasy",
32625,Okusama ga Seitokaichou! OVA: Okusama Gekijou,6.59,7298.0,6071,15894,12,7.0,Special,34 sec per ep,Finished Airing,Comedy,Seven
31861,Tenchi Muyou! Ryououki 4th Season,6.59,7307.0,7427,9649,17,4.0,OVA,29 min per ep,Finished Airing,"Action,Comedy,Sci-Fi","AIC,C2C"
41627,Haze Haseru Hateru made,6.59,,17381,637,2,1.0,Music,4 min,Finished Airing,,
30292,Saki Achiga-hen: Episode of Side-A - Kuro no Tanjoubi,6.59,7306.0,10721,3535,3,1.0,Special,11 min,Finished Airing,Slice of Life,Studio Gokumi
10156,Sacred Seven,6.59,7305.0,2748,81821,85,12.0,TV,24 min per ep,Finished Airing,"Action,Sci-Fi",Sunrise
8539,Toilet no Hanako-san,6.59,7320.0,13165,1762,7,1.0,Movie,30 min,Finished Airing,Horror,Studio Pierrot
8230,True Tears Epilogue,6.59,,6411,13768,4,1.0,Music,3 min,Finished Airing,"Drama,Romance",P.A. Works
43001,Youjo Shachou,6.59,7321.0,10114,4277,11,13.0,ONA,3 min per ep,Finished Airing,Comedy,Project No.9
8139,Shin Minashigo Hutch,6.59,7314.0,13819,1468,3,26.0,TV,24 min per ep,Finished Airing,"Adventure,Comedy,Drama",Tatsunoko Production
7775,Futatsu no Kurumi,6.59,7272.0,13851,1455,1,1.0,TV Special,45 min,Finished Airing,Drama,Shin-Ei Animation
25815,Yokohama Bakkure-tai,6.59,7329.0,16188,814,0,4.0,OVA,51 min per ep,Finished Airing,"Action,Comedy,Romance","Toei Animation,Knack Productions"
5945,Element Hunters,6.59,7271.0,6314,14301,21,39.0,TV,24 min per ep,Finished Airing,Sci-Fi,"Heewon Entertainment,NHK Enterprises"
5859,Kiddy GiRL-AND Pilot,6.59,7282.0,9388,5333,6,1.0,OVA,6 min,Finished Airing,"Action,Sci-Fi",asread.
44254,Milabo,6.59,,16048,842,6,1.0,Music,4 min,Finished Airing,,
22419,Acchi wa Kocchi,6.59,7254.0,7939,8136,34,1.0,Movie,25 min,Finished Airing,Avant Garde,
5305,"Koihime†Musou: Gunyuu, Seitoukaichou no Za wo Neratte Aiarasou no Koto - Ato, Porori mo Aru yo!",6.59,7286.0,7023,11063,2,1.0,OVA,29 min,Finished Airing,"Comedy,Fantasy,Ecchi",Doga Kobo
19781,Kuiba III: Zhanshen Jue Qi,6.59,7291.0,16705,726,1,1.0,Movie,1 hr 28 min,Finished Airing,"Adventure,Fantasy",
19429,Akuma no Riddle,6.59,7264.0,1002,282199,1079,12.0,TV,23 min per ep,Finished Airing,"Action,Girls Love,Suspense",Diomedéa
18099,Recorder to Randoseru Mi☆,6.59,7304.0,5065,25200,6,12.0,TV,3 min per ep,Finished Airing,Comedy,Seven
3435,Joou Heika no Petite Angie,6.59,7279.0,12774,1985,9,26.0,TV,24 min per ep,Finished Airing,Mystery,"Nippon Animation,Ashi Productions"
3265,Princess Tutu Recaps,6.59,7300.0,8834,6229,7,3.0,TV Special,11 min per ep,Finished Airing,"Drama,Mystery,Romance",HAL Film Maker
3182,Massugu ni Ikou. 2nd Season,6.59,7294.0,11491,2877,3,5.0,TV,22 min per ep,Finished Airing,Slice of Life,Yumeta Company
50953,Bastard!! Ankoku no Hakaishin (ONA),6.59,7257.0,2716,83471,321,13.0,ONA,23 min per ep,Finished Airing,"Action,Adventure,Fantasy,Ecchi",LIDENFILMS
15961,Shakotan★Boogie,6.59,7298.0,11387,2953,18,4.0,OVA,55 min per ep,Finished Airing,"Action,Comedy",Studio Pierrot
50575,Huang Yan,6.59,7274.0,12787,1972,33,16.0,ONA,13 min per ep,Finished Airing,"Romance,Suspense",Painted Blade Studio
49197,Shelter,6.59,7312.0,14218,1327,1,1.0,Movie,7 min,Finished Airing,Avant Garde,
2686,Tetsujin 28-gou,6.59,7319.0,10021,4392,13,96.0,TV,25 min per ep,Finished Airing,"Adventure,Sci-Fi",TCJ
14853,Tsukumo,6.59,7313.0,7742,8698,4,1.0,Movie,14 min,Finished Airing,Supernatural,Sunrise
49581,Natsu ga Hajimaru.,6.59,7295.0,15820,893,1,1.0,Special,2 min,Finished Airing,Sports,
13755,Shanshui Qing,6.59,7301.0,11872,2589,38,1.0,Movie,19 min,Finished Airing,,
2399,Tottoko Hamtarou OVA 1: Hamtaro no Otanjoubi - Mama wo Tasunete Sanzen Techi Techi,6.59,7322.0,12008,2495,2,1.0,OVA,44 min,Finished Airing,"Adventure,Comedy",TMS Entertainment
49866,Getsuyoubi no Tawawa 2 Special,6.59,7274.0,5757,18203,16,1.0,Special,7 min,Finished Airing,"Slice of Life,Ecchi",Cloud Hearts
487,Girls Bravo: Second Season,6.59,7274.0,2457,97319,138,13.0,TV,23 min per ep,Finished Airing,"Comedy,Fantasy,Romance,Ecchi",AIC Spirits
12663,Patalliro! Stardust Keikaku,6.59,7288.0,12124,2413,2,1.0,Movie,48 min,Finished Airing,"Adventure,Boys Love,Comedy",Toei Animation
1894,Yu☆Gi☆Oh! Hikari no Pyramid,6.59,7333.0,2795,79243,61,1.0,Movie,1 hr 41 min,Finished Airing,"Adventure,Comedy,Fantasy",Gallop
10815,UFO Senshi Dai Apolon 2,6.59,7316.0,15576,951,0,21.0,TV,24 min per ep,Finished Airing,Sci-Fi,"Eiken,Studio Live"
10732,Konjiki no Gash Bell!!: Hashire Gash!! Ubawareta Umagon,6.59,7276.0,10641,3625,1,1.0,OVA,21 min,Finished Airing,"Adventure,Comedy,Supernatural",Toei Animation
1749,Amaenaide yo!!: Yasumanaide yo!!,6.59,7256.0,6095,15739,1,1.0,Special,23 min,Finished Airing,"Comedy,Romance,Supernatural,Ecchi",Studio Deen
863,Joshikousei: Girl's High,6.59,7280.0,4101,40292,77,12.0,TV,24 min per ep,Finished Airing,"Comedy,Ecchi",Arms
10702,Tekken: Blood Vengeance,6.59,7316.0,5119,24484,43,1.0,Movie,1 hr 32 min,Finished Airing,"Action,Fantasy,Sci-Fi",Digital Frontier
1540,"Touch: Miss Lonely Yesterday - Are kara, Kimi wa...",6.59,7322.0,10009,4414,3,1.0,TV Special,1 hr 31 min,Finished Airing,"Romance,Sports",Group TAC
50638,Muv-Luv Alternative 2nd Season,6.59,7282.0,5467,20882,69,12.0,TV,22 min per ep,Finished Airing,"Drama,Sci-Fi","Yumeta Company,Graphinica,Flagship Line"
38799,Koukaku Kidoutai: SAC_2045,6.59,7290.0,4271,37028,74,12.0,ONA,24 min per ep,Finished Airing,"Mystery,Sci-Fi","Production I.G,Sola Digital Arts"
2161,Skull Man,6.59,7315.0,4349,35758,80,13.0,TV,23 min per ep,Finished Airing,"Action,Mystery,Supernatural",Bones
1204,Kujira no Chouyaku,6.59,7292.0,7092,10765,43,1.0,Movie,22 min,Finished Airing,"Award Winning,Drama,Fantasy",Project Team Sarah
63628,Fashion Beat,6.58,,18701,503,0,1.0,Music,2 min,Finished Airing,,
62479,Doraemon (1979) Specials,6.58,7342.0,12134,2403,0,30.0,TV Special,21 min per ep,Finished Airing,"Adventure,Comedy,Fantasy,Sci-Fi",Shin-Ei Animation
60200,Terra Live,6.58,7386.0,15812,888,3,8.0,ONA,7 min per ep,Finished Airing,Comedy,"Space Neko Company,Panda Tower Studio"
60094,Kankin Kuiki Level X 2nd Season,6.58,7358.0,11888,2563,8,6.0,TV,13 min per ep,Finished Airing,"Horror,Mystery","Imagica Infos,Imageworks Studio"
59349,Salaryman ga Isekai ni Ittara Shitennou ni Natta Hanashi,6.58,7365.0,2069,124835,258,12.0,TV,23 min per ep,Finished Airing,"Adventure,Comedy,Fantasy","Geek Toys,CompTown"
56095,Kyuuseishu,6.58,,18508,520,0,1.0,Music,3 min,Finished Airing,,
57192,Yeosin Gangnim,6.58,7389.0,4612,31336,107,13.0,ONA,19 min per ep,Finished Airing,"Comedy,Drama,Romance","Studio N,Cocktail Media"
56474,Blue Planet,6.58,,19873,411,0,1.0,Music,3 min,Finished Airing,Sci-Fi,OTOIRO
54949,Mao Zhi Ming 2nd Season,6.58,7361.0,17403,631,2,11.0,ONA,11 min per ep,Finished Airing,"Comedy,Fantasy",TRCARTOON
54022,Saikyou Donbei x Hanma Baki: Saikyou no Dongitsune Genrutsutsu,6.58,,13037,1827,2,1.0,CM,2 min,Finished Airing,Gourmet,TMS Entertainment
53534,i☆Ris the Movie: Full Energy!!,6.58,7344.0,13369,1653,4,1.0,Movie,1 hr,Finished Airing,,Studio Gokumi
51736,J* Genkai Koubi: Goui Sounyuu de Bachibachi Niku Anaka,6.58,,9363,5372,21,2.0,OVA,14 min per ep,Finished Airing,Hentai,New Generation
34639,Ero Semi: Ecchi ni Yaruki ni ABC - The Animation,6.58,,7658,8950,23,1.0,OVA,26 min,Finished Airing,Hentai,Seven
20757,Taimanin Yukikaze,6.58,,6448,13597,81,3.0,OVA,25 min per ep,Finished Airing,"Supernatural,Hentai","Magic Bus,Oz Inc."
3679,Renketsu Houshiki,6.58,,7285,10138,38,3.0,OVA,27 min per ep,Finished Airing,Hentai,Suzuki Mirano
34734,"Minami Kamakura Koukou Joshi Jitensha-bu: Kita yo, Taiwan!",6.58,7356.0,9754,4782,1,1.0,Special,23 min,Finished Airing,Sports,"J.C.Staff,A.C.G.T."
7698,Sangokushi: Dai San Bu - Harukanaru Taichi,6.58,7377.0,15612,942,1,1.0,Movie,2 hr 27 min,Finished Airing,Action,Toei Animation
32561,Hai to Gensou no Grimgar: Furoagari no Kabe ni Kaketa Seishun - One More Centimeter,6.58,7346.0,3227,61814,46,1.0,Special,11 min,Finished Airing,Comedy,A-1 Pictures
32011,Hakuouki: Otogisoushi,6.58,7349.0,8471,6953,11,12.0,TV,3 min per ep,Finished Airing,Supernatural,DLE
31848,Ojisan to Marshmallow,6.58,7358.0,2955,72480,93,12.0,TV,3 min per ep,Finished Airing,"Comedy,Romance",Creators in Pack
24695,Gokukoku no Brynhildr: Kara Sawagi,6.58,7347.0,3826,45883,26,1.0,Special,20 min,Finished Airing,"Comedy,Sci-Fi,Ecchi",Arms
37505,Grancrest Senki: Tsuisou,6.58,7347.0,6563,12995,9,1.0,TV Special,23 min,Finished Airing,"Action,Drama,Fantasy",A-1 Pictures
37589,Ano Hi no Kanojo-tachi,6.58,7325.0,8487,6890,18,8.0,ONA,1 min per ep,Finished Airing,Slice of Life,CloverWorks
37831,Sword Art Online Alternative: Gun Gale Online - Refrain,6.58,7382.0,3901,44514,71,1.0,TV Special,23 min,Finished Airing,Action,Studio 3Hz
50876,Sugar Loss,6.58,,19103,472,1,1.0,Music,3 min,Finished Airing,Supernatural,
38903,Moonrise,6.58,7364.0,3968,42925,104,18.0,ONA,25 min per ep,Finished Airing,"Action,Sci-Fi",Wit Studio
35458,Soushin Shoujo Matoi: Kabushiki Gaisha Knight Busters,6.58,7380.0,9762,4771,1,1.0,Special,24 min,Finished Airing,Supernatural,White Fox
35370,Teekyuu 9,6.58,7372.0,6071,15902,17,12.0,TV,2 min per ep,Finished Airing,Comedy,Millepensee
4962,Rokumon Tengai Mon Colle Knights,6.58,7373.0,8902,6129,19,51.0,TV,25 min per ep,Finished Airing,"Adventure,Comedy,Fantasy",Studio Deen
33046,B-Project: Kodou*Ambitious,6.58,7336.0,3679,48846,185,12.0,TV,24 min per ep,Finished Airing,,A-1 Pictures
34055,Berserk 2nd Season,6.58,7330.0,1342,211013,560,12.0,TV,24 min per ep,Finished Airing,"Action,Adventure,Drama,Fantasy,Horror","Millepensee,GEMBA"
31440,Teekyuu 6,6.58,7383.0,5653,19248,16,12.0,TV,2 min per ep,Finished Airing,Comedy,Millepensee
3602,Ginga Tetsudou 999: Eternal Fantasy,6.58,7335.0,9108,5784,5,1.0,Movie,54 min,Finished Airing,"Action,Drama,Sci-Fi",Toei Animation
3085,Koharu Biyori,6.58,7359.0,5269,22888,27,3.0,OVA,30 min per ep,Finished Airing,"Comedy,Sci-Fi,Ecchi",Daume
2905,Ikkitousen: Dragon Destiny Specials,6.58,7356.0,5085,24932,14,6.0,Special,3 min per ep,Finished Airing,"Action,Ecchi",Arms
29697,Tennis no Oujisama: Message in a Bottle,6.58,7381.0,11456,2905,0,1.0,Special,11 min,Finished Airing,Comedy,M.S.C
29223,Aldnoah.Zero Extra Archives,6.58,7335.0,6090,15785,16,1.0,Special,48 min,Finished Airing,Sci-Fi,"A-1 Pictures,TROYCA"
27815,Cardfight!! Vanguard G,6.58,7339.0,5806,17842,54,48.0,TV,24 min per ep,Finished Airing,Action,TMS Entertainment
27709,Saki Biyori Animation,6.58,7364.0,10117,4268,4,1.0,OVA,24 min,Finished Airing,Comedy,Studio Gokumi
2089,Choujikuu Seiki Orguss,6.58,7340.0,7982,8027,15,35.0,TV,25 min per ep,Finished Airing,"Adventure,Romance,Sci-Fi",Tokyo Movie Shinsha
6587,Kurokami: Intermission,6.58,7361.0,8553,6788,2,1.0,TV Special,23 min,Finished Airing,"Action,Supernatural",Sunrise
6374,Kagaku Ninja-tai Gatchaman II,6.58,7357.0,11285,3033,7,52.0,TV,23 min per ep,Finished Airing,"Action,Adventure,Sci-Fi",Tatsunoko Production
5484,Wagaya no Oinari-sama.: Kuu-chan no Omake Gekijou,6.58,7377.0,10660,3608,0,12.0,Special,2 min per ep,Finished Airing,"Comedy,Supernatural",
5278,Totsugeki! Pappara-tai,6.58,7379.0,13990,1405,1,25.0,TV,24 min per ep,Finished Airing,"Action,Adventure,Comedy,Romance,Sci-Fi",Magic Bus
1581,Gift: Eternal Rainbow,6.58,7344.0,4484,33330,30,12.0,TV,24 min per ep,Finished Airing,"Comedy,Drama,Romance",OLM
1480,Sky Girls OVA,6.58,7376.0,8056,7852,3,1.0,OVA,28 min,Finished Airing,Sci-Fi,J.C.Staff
4792,Pokemon: Pikachu Tankentai,6.58,7369.0,4839,28085,7,1.0,Movie,23 min,Finished Airing,"Adventure,Comedy,Fantasy",OLM
4614,Moero Arthur: Hakuba no Ouji,6.58,7364.0,13989,1406,1,22.0,TV,24 min per ep,Finished Airing,"Adventure,Drama,Romance",Toei Animation
3873,Honey Honey no Suteki na Bouken,6.58,7349.0,13476,1606,5,29.0,TV,24 min per ep,Finished Airing,Adventure,Toei Animation
1035,Patalliro Saiyuuki!,6.58,7370.0,9682,4896,2,26.0,TV,9 min per ep,Finished Airing,"Adventure,Boys Love,Comedy,Fantasy",Magic Bus
41265,Mars Red,6.58,7362.0,1959,133914,601,13.0,TV,23 min per ep,Finished Airing,"Action,Supernatural",Signal.MD
761,Naruto: Akaki Yotsuba no Clover wo Sagase,6.58,7360.0,2542,92674,95,1.0,Special,17 min,Finished Airing,"Adventure,Comedy",Studio Pierrot
15291,Hyakujitsu no Bara: Jinginaki Nikukyuu-hen,6.58,,7673,8902,8,2.0,Special,5 min per ep,Finished Airing,"Boys Love,Comedy,Erotica",PrimeTime
684,Tenshi no Shippo Chu!,6.58,7386.0,8761,6363,3,11.0,TV,13 min per ep,Finished Airing,"Fantasy,Romance",Tokyo Kids
679,Shadow Skill (1996),6.58,7379.0,8353,7164,14,3.0,OVA,30 min per ep,Finished Airing,"Action,Adventure,Drama,Fantasy",Zero-G Room
504,Garou Densetsu: The Motion Picture,6.58,7343.0,6099,15700,49,1.0,Movie,1 hr 36 min,Finished Airing,"Action,Adventure,Drama,Romance",Studio Comet
2288,Akihabara Dennou-gumi,6.58,7334.0,7453,9555,36,26.0,TV,23 min per ep,Finished Airing,"Adventure,Sci-Fi",Ashi Productions
403,Hanaukyou Maid-tai,6.58,7350.0,4386,35137,43,12.0,TV,14 min per ep,Finished Airing,"Comedy,Romance,Ecchi",Daume
2045,Mahou no Tenshi Creamy Mami: Eien no Once More,6.58,7361.0,12264,2317,0,1.0,OVA,1 hr 31 min,Finished Airing,"Comedy,Romance",Studio Pierrot
11101,Honoo no Alpenrose,6.58,7348.0,14573,1215,2,2.0,OVA,1 hr 16 min per ep,Finished Airing,"Drama,Romance",Tatsunoko Production
1676,Cosmo Warrior Zero,6.58,7341.0,8530,6833,6,13.0,TV,24 min per ep,Finished Airing,"Action,Adventure,Sci-Fi",Vega Entertainment
